epoch,step,min,max,mean,std
1,5000,-0.05562804639339447,0.046091631054878235,-0.0005674523417837918,0.006747457664459944
2,10000,-0.039313748478889465,0.041106533259153366,9.89357431535609e-06,0.006508144550025463
3,15000,-0.03773912414908409,0.045715466141700745,-3.703699621837586e-05,0.00538230687379837
4,20000,-0.026488710194826126,0.036296553909778595,-6.133049282652792e-06,0.0052587962709367275
5,25000,-0.04816048964858055,0.07566209137439728,0.0008842198876664042,0.009267352521419525
6,30000,-0.04278801381587982,0.035964056849479675,-0.000791835249401629,0.006768715567886829
7,35000,-0.04141250625252724,0.040296684950590134,-0.00034059243625961244,0.00639767199754715
8,40000,-0.03532733395695686,0.03281283378601074,3.238709905417636e-05,0.005793592892587185
9,45000,-0.06099884584546089,0.051525428891181946,-0.00047631043707951903,0.008796430192887783
10,50000,-0.07914647459983826,0.09596133232116699,-0.0001509875146439299,0.015537763945758343
11,55000,-0.12993702292442322,0.09983691573143005,0.00017996445239987224,0.015145487152040005
12,60000,-0.05339909717440605,0.04665536805987358,4.4750122469849885e-05,0.00739350076764822
13,65000,-0.12219606339931488,0.1541515439748764,0.0008641080348752439,0.02257702127099037
14,70000,-0.11120385676622391,0.19442839920520782,0.0006492339889518917,0.020672615617513657
15,75000,-0.0261588916182518,0.04198014363646507,-0.00020321353804320097,0.005408983211964369
16,80000,-0.12606020271778107,0.16662821173667908,0.0005044379504397511,0.02052164450287819
17,85000,-0.20999722182750702,0.17681729793548584,-0.0017364589730277658,0.030271334573626518
18,90000,-0.19109733402729034,0.1996520608663559,0.0013737960252910852,0.029355265200138092
19,95000,-0.2763930559158325,0.18035587668418884,-0.0010232665808871388,0.034193865954875946
20,100000,-0.0727255642414093,0.08327144384384155,0.0002683970960788429,0.013394416309893131
