epoch,step,min,max,mean,std
1,5000,-0.016274046152830124,0.013667543418705463,-0.0017422023229300976,0.006716230418533087
2,10000,-0.009416948072612286,0.012675176374614239,0.0009137901943176985,0.004510366357862949
3,15000,-0.008888025768101215,0.008701430633664131,0.0006508674705401063,0.002552853664383292
4,20000,-0.006162167061120272,0.008149727247655392,-0.00033161835744977,0.0029930968303233385
5,25000,-0.017804564908146858,0.020745493471622467,0.001532293390482664,0.008612018078565598
6,30000,-0.010010328143835068,0.008913837373256683,-0.00015762461407575756,0.0021555505227297544
7,35000,-0.013146805576980114,0.014383768662810326,0.0009156267624348402,0.005415544845163822
8,40000,-0.010712557472288609,0.009047173894941807,0.00022813705436419696,0.00437938654795289
9,45000,-0.011592629365622997,0.011751970276236534,-0.00029611060745082796,0.0036594520788639784
10,50000,-0.01546006090939045,0.017702365294098854,-0.0022410759702324867,0.005751228891313076
11,55000,-0.010810010135173798,0.018714314326643944,0.001560395467095077,0.005559336394071579
12,60000,-0.018508626148104668,0.023785831406712532,-0.0018020630814135075,0.0067113954573869705
13,65000,-0.02031896822154522,0.01764814555644989,-0.0022123451344668865,0.006670582108199596
14,70000,-0.02065836265683174,0.0069438135251402855,-0.0009506922215223312,0.004691504407674074
15,75000,-0.010304666124284267,0.01938900724053383,-0.0015767455333843827,0.0050504193641245365
16,80000,-0.01107842568308115,0.010347455739974976,-0.0003190592397004366,0.003991277888417244
17,85000,-0.012312863953411579,0.019324898719787598,-0.0019894191063940525,0.004674927797168493
18,90000,-0.0181801188737154,0.013872259296476841,0.0017874076729640365,0.006218576803803444
19,95000,-0.01111184898763895,0.0343177393078804,0.0031451580580323935,0.010173296555876732
20,100000,-0.011556987650692463,0.014013506472110748,-0.0020209234207868576,0.003950911574065685
