1,5000,0.0030122706413269044
2,10000,0.003192910671234131
3,15000,0.003244315719604492
4,20000,0.0033890021324157714
5,25000,0.0033888389110565183
6,30000,0.003366629457473755
7,35000,0.003383229112625122
8,40000,0.0034080232620239256
9,45000,0.003413549041748047
10,50000,0.003409674119949341
11,55000,0.003742037010192871
12,60000,0.003499122953414917
13,65000,0.0037019219398498537
14,70000,0.0039053753852844237
15,75000,0.0034974619388580324
16,80000,0.0035955377101898195
17,85000,0.0035062636852264406
18,90000,0.0034700389862060547
19,95000,0.0035456345558166503
20,100000,0.0034817831039428713
