1,5000,0.004717043972015381
2,10000,0.004732463216781616
3,15000,0.004785468816757202
4,20000,0.004783709144592285
5,25000,0.004715361166000367
6,30000,0.006526893949508667
7,35000,0.01279552025794983
8,40000,0.0128485191822052
9,45000,0.013388332748413086
10,50000,0.013031204175949097
11,55000,0.01299278154373169
12,60000,0.012998760986328125
13,65000,0.012910635900497437
14,70000,0.013110619211196899
15,75000,0.01311422381401062
16,80000,0.014154581308364868
17,85000,0.013420522832870483
18,90000,0.013261008882522582
19,95000,0.013808051633834839
20,100000,0.013799185419082642
