1,5000,0.0037098101139068605
2,10000,0.00371951847076416
3,15000,0.0037650887489318846
4,20000,0.0037700021266937256
5,25000,0.003702379322052002
6,30000,0.00511840090751648
7,35000,0.010077022123336792
8,40000,0.01011838984489441
9,45000,0.010591453886032104
10,50000,0.010307008266448975
11,55000,0.010245201778411865
12,60000,0.010259390544891358
13,65000,0.010175034999847413
14,70000,0.010350449895858765
15,75000,0.010349383401870728
16,80000,0.011542026996612548
17,85000,0.010710097885131836
18,90000,0.010519276428222656
19,95000,0.01126865930557251
20,100000,0.011085022258758546
