1,5000,3.8627186584591864
2,10000,3.77105180465281
3,15000,3.7193936828941108
4,20000,3.7599810204133393
5,25000,3.7759718598246574
6,30000,3.760868260845542
7,35000,3.7936985775187613
8,40000,3.7455233742028473
9,45000,3.7492577357262373
10,50000,3.7618793609201906
11,55000,3.7637034817129376
12,60000,3.7449968664348123
13,65000,3.795243057973683
14,70000,3.731146700617671
15,75000,3.747138181221485
16,80000,3.767167099429667
17,85000,3.7048596970781684
18,90000,3.7096711506836115
19,95000,3.816450170084834
20,100000,3.7372222535163164
