1,5000,0.0008704916000366211
2,10000,0.0009021766662597657
3,15000,0.0008533257961273194
4,20000,0.0008439227104187012
5,25000,0.000836931037902832
6,30000,0.0007836950302124023
7,35000,0.0008844974040985108
8,40000,0.000761633014678955
9,45000,0.0007348190784454346
10,50000,0.0007154226303100586
11,55000,0.0007193023204803467
12,60000,0.000730507230758667
13,65000,0.0007224892616271972
14,70000,0.0007188632011413574
15,75000,0.0007321259021759033
16,80000,0.0007332563877105713
17,85000,0.0007497227191925049
18,90000,0.0007196068286895752
19,95000,0.0007236002445220948
20,100000,0.0007323276996612549
