1,5000,0.004081946516036987
2,10000,0.00427284140586853
3,15000,0.004112821817398071
4,20000,0.0040979547023773195
5,25000,0.003926714611053467
6,30000,0.003518218183517456
7,35000,0.0041876310825347905
8,40000,0.0034409104347229
9,45000,0.0033103960514068603
10,50000,0.0031917922019958495
11,55000,0.003209153699874878
12,60000,0.003297607755661011
13,65000,0.003262483787536621
14,70000,0.0032079299926757814
15,75000,0.0032984567165374756
16,80000,0.0032988405704498292
17,85000,0.0033425195217132568
18,90000,0.003248333692550659
19,95000,0.003249044370651245
20,100000,0.003247660732269287
