1,5000,3.807104358164221
2,10000,3.7478602888222783
3,15000,3.7909728613853453
4,20000,3.771912472178042
5,25000,3.7243664017915727
6,30000,3.782096094895154
7,35000,3.7454173569515348
8,40000,3.7480337739676237
9,45000,3.7263733174517752
10,50000,3.715200203165412
11,55000,3.723073830935359
12,60000,3.740699812617898
13,65000,3.711511780142784
14,70000,3.7264795622348785
15,75000,3.677728113435209
16,80000,3.695740035907924
17,85000,3.692739465272427
18,90000,3.706188736191392
19,95000,3.6987307060092687
20,100000,3.7001272270798684
